,gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ,sport
1993,-1970.0,-706.0,4130.0,-4510.0,530.0,2142.0,-851.0,453.0,614.0,hwl
1994,-1782.0,-346.0,3827.0,-4962.0,372.0,2153.0,-896.0,437.0,615.0,hwl
1995,-1633.0,-84.0,3516.0,-5488.0,201.0,2036.0,-948.0,420.0,603.0,hwl
1996,-1572.0,-86.0,3203.0,-6050.0,-53.0,1867.0,-1005.0,395.0,586.0,hwl
1997,-1609.0,-285.0,2879.0,-6536.0,-329.0,1621.0,-1053.0,368.0,562.0,hwl
1998,-1707.0,-640.0,2535.0,-6848.0,-571.0,1428.0,-1084.0,343.0,542.0,hwl
1999,-1845.0,-1131.0,2150.0,-7011.0,-944.0,1304.0,-1101.0,306.0,530.0,hwl
2000,-2204.0,-2240.0,1312.0,-6750.0,-1566.0,774.0,-1075.0,244.0,477.0,hwl
2001,-2384.0,-2740.0,812.0,-6772.0,-1698.0,114.0,-1077.0,231.0,411.0,hwl
2002,-2516.0,-3072.0,233.0,-6926.0,-1585.0,-670.0,-1092.0,242.0,333.0,hwl
2003,-2585.0,-3130.0,-252.0,-6791.0,-1408.0,-1290.0,-1079.0,260.0,271.0,hwl
2004,-2581.0,-2959.0,-678.0,-6339.0,-1300.0,-1773.0,-1033.0,270.0,223.0,hwl
2005,-2517.0,-2454.0,-1107.0,-5759.0,-1335.0,-2315.0,-975.0,267.0,169.0,hwl
2006,-2366.0,-1518.0,-1591.0,-4971.0,-1448.0,-3140.0,-897.0,256.0,86.0,hwl
2007,-2098.0,-223.0,-2180.0,-4143.0,-1410.0,-4500.0,-814.0,259.0,-50.0,hwl
2008,-1580.0,1380.0,-2740.0,-3690.0,-1100.0,-5950.0,-769.0,290.0,-195.0,hwl
2009,-920.0,2800.0,-3260.0,-3350.0,-470.0,-7150.0,-735.0,353.0,-315.0,hwl
2010,684.0,4981.0,-4063.0,-2846.0,800.0,-8300.0,-684.0,480.0,-430.0,hwl
2011,1532.0,5218.0,-4382.0,-2566.0,1603.0,-8274.0,-656.0,560.0,-427.0,hwl
2012,2462.0,4725.0,-4586.0,-1941.0,2419.0,-8047.0,-594.0,641.0,-404.0,hwl
2013,3491.0,3521.0,-4630.0,-1493.0,3137.0,-8146.0,-549.0,713.0,-414.0,hwl
2014,4602.0,1818.0,-4488.0,-1427.0,4160.0,-8378.0,-542.0,816.0,-437.0,hwl
2015,5836.0,-152.0,-4204.0,-1360.0,4888.0,-8798.0,-536.0,888.0,-479.0,hwl
2016,6954.0,-1760.0,-3802.0,-1632.0,7388.0,-9622.0,-563.0,1138.0,-562.0,hwl
2017,7224.0,-3336.0,-3032.0,442.0,16830.0,-4936.0,-356.0,2083.0,-93.0,hwl
2018,4112.0,-5148.0,-1288.0,14514.0,17902.0,24149.0,1051.0,2190.0,2814.0,hwl
2019,918.0,-3972.0,-630.0,8486.0,4044.0,24172.0,448.0,804.0,2817.0,hwl
2020,-1156.0,465.0,-1325.0,2143.0,6690.0,3643.0,-186.0,1069.0,764.0,hwl
2021,-588.0,27.0,-1366.0,525.0,4748.0,2394.0,-348.0,874.0,639.0,hwl
2022,484.0,765.0,-1308.0,-1971.0,3402.0,2576.0,-597.0,740.0,657.0,hwl
2023,1108.0,146.0,-1324.0,-3432.0,1986.0,1572.0,-743.0,598.0,557.0,hwl
2024,1546.0,-1824.0,-1614.0,-3826.0,856.0,-194.0,-782.0,485.0,381.0,hwl
2025,2514.0,-3390.0,-1734.0,-2828.0,874.0,-3342.0,-682.0,487.0,66.0,hwl
2026,4064.0,-3114.0,-1456.0,-966.0,1218.0,-6200.0,-496.0,521.0,-220.0,hwl
2027,5084.0,-1205.0,-800.0,-486.0,1230.0,-5035.0,-448.0,523.0,-103.0,hwl
2028,5350.0,460.0,-330.0,-1425.0,615.0,-1985.0,-542.0,461.0,202.0,hwl
2029,5265.0,1645.0,-155.0,-2410.0,20.0,710.0,-641.0,402.0,471.0,hwl
2030,4410.0,2790.0,-476.0,-3215.0,-1124.0,2580.0,-721.0,288.0,658.0,hwl
2031,3798.0,2798.0,-840.0,-3146.0,-1340.0,2532.0,-714.0,266.0,653.0,hwl
2032,3282.0,2704.0,-1252.0,-3204.0,-1266.0,2470.0,-720.0,274.0,647.0,hwl
2033,2868.0,2570.0,-1666.0,-3504.0,-1052.0,2726.0,-750.0,295.0,672.0,hwl
2034,2534.0,2366.0,-2040.0,-3842.0,-900.0,3372.0,-784.0,310.0,737.0,hwl
2035,2230.0,2102.0,-2355.0,-3890.0,-741.0,3899.0,-789.0,326.0,789.0,hwl
2036,1900.0,1857.0,-2577.0,-3731.0,-487.0,4082.0,-773.0,352.0,808.0,hwl
2037,1572.0,1723.0,-2787.0,-3526.0,-218.0,3932.0,-752.0,379.0,793.0,hwl
2038,1232.0,1620.0,-3004.0,-3390.0,-28.0,3608.0,-739.0,398.0,760.0,hwl
2039,906.0,1520.0,-3222.0,-3283.0,69.0,3140.0,-728.0,406.0,714.0,hwl
2040,234.0,1306.0,-3420.0,-3028.0,-164.0,2220.0,-702.0,384.0,622.0,hwl
2041,-46.0,1250.0,-3446.0,-2828.0,-254.0,1760.0,-682.0,375.0,576.0,hwl
2042,-300.0,1240.0,-3414.0,-2622.0,-374.0,1382.0,-662.0,363.0,538.0,hwl
2043,-510.0,1258.0,-3320.0,-2332.0,-463.0,1242.0,-633.0,354.0,524.0,hwl
2044,-658.0,1242.0,-3193.0,-2018.0,-452.0,1194.0,-601.0,355.0,519.0,hwl
2045,-742.0,1204.0,-3018.0,-1720.0,-468.0,1136.0,-572.0,354.0,513.0,hwl
2046,-786.0,1119.0,-2829.0,-1501.0,-470.0,1040.0,-550.0,353.0,504.0,hwl
2047,-817.0,966.0,-2639.0,-1336.0,-479.0,840.0,-533.0,353.0,484.0,hwl
2048,-856.0,689.0,-2420.0,-1329.0,-490.0,580.0,-532.0,351.0,458.0,hwl
2049,-910.0,290.0,-2210.0,-1400.0,-430.0,290.0,-540.0,357.0,429.0,hwl
2050,-1110.0,-690.0,-1677.0,-1360.0,-232.0,-80.0,-536.0,377.0,392.0,hwl
2051,-1308.0,-1381.0,-1338.0,-717.0,-179.0,47.0,-471.0,383.0,404.0,hwl
2052,-1583.0,-1973.0,-926.0,-424.0,-382.0,371.0,-442.0,362.0,437.0,hwl
2053,-1797.0,-2387.0,-599.0,-491.0,-681.0,255.0,-449.0,332.0,425.0,hwl
2054,-1859.0,-2637.0,-396.0,-801.0,-787.0,-132.0,-480.0,322.0,387.0,hwl
2055,-1847.0,-2676.0,-242.0,-1090.0,-868.0,-462.0,-509.0,314.0,354.0,hwl
2056,-1810.0,-2528.0,-102.0,-1188.0,-968.0,-658.0,-518.0,304.0,335.0,hwl
2057,-1754.0,-2252.0,34.0,-1220.0,-1110.0,-792.0,-522.0,289.0,321.0,hwl
2058,-1670.0,-1916.0,146.0,-1194.0,-1264.0,-878.0,-519.0,274.0,313.0,hwl
2059,-1568.0,-1602.0,214.0,-1084.0,-1414.0,-876.0,-508.0,259.0,313.0,hwl
2060,-1324.0,-1102.0,175.0,-1109.0,-1591.0,-895.0,-510.0,241.0,311.0,hwl
2061,-1207.0,-960.0,131.0,-1030.0,-1655.0,-957.0,-503.0,235.0,305.0,hwl
2062,-1097.0,-875.0,102.0,-933.0,-1693.0,-996.0,-493.0,231.0,301.0,hwl
2063,-987.0,-822.0,94.0,-864.0,-1736.0,-948.0,-486.0,227.0,306.0,hwl
2064,-874.0,-756.0,112.0,-786.0,-1826.0,-914.0,-478.0,218.0,309.0,hwl
2065,-776.0,-696.0,150.0,-674.0,-1892.0,-870.0,-467.0,211.0,313.0,hwl
2066,-670.0,-628.0,208.0,-626.0,-1898.0,-820.0,-462.0,211.0,318.0,hwl
2067,-566.0,-544.0,286.0,-586.0,-1852.0,-745.0,-458.0,215.0,326.0,hwl
2068,-460.0,-454.0,390.0,-580.0,-1745.0,-645.0,-458.0,226.0,336.0,hwl
2069,-345.0,-360.0,505.0,-588.0,-1630.0,-525.0,-458.0,237.0,348.0,hwl
2070,-155.0,-205.0,765.0,-685.0,-1320.0,-318.0,-468.0,268.0,369.0,hwl
2071,-80.0,-160.0,896.0,-715.0,-1135.0,-314.0,-471.0,287.0,369.0,hwl
2072,-30.0,-140.0,982.0,-750.0,-924.0,-312.0,-475.0,308.0,369.0,hwl
2073,2.0,-146.0,1052.0,-752.0,-756.0,-246.0,-475.0,325.0,376.0,hwl
2074,4.0,-168.0,1128.0,-782.0,-652.0,-174.0,-478.0,335.0,383.0,hwl
2075,-12.0,-204.0,1238.0,-882.0,-590.0,-114.0,-488.0,341.0,389.0,hwl
2076,-50.0,-244.0,1410.0,-1002.0,-516.0,-62.0,-500.0,349.0,394.0,hwl
2077,-118.0,-288.0,1679.0,-1080.0,-396.0,-57.0,-508.0,361.0,395.0,hwl
2078,-220.0,-307.0,1984.0,-1121.0,-276.0,-130.0,-512.0,373.0,387.0,hwl
2079,-320.0,-303.0,2318.0,-1130.0,-177.0,-237.0,-513.0,383.0,377.0,hwl
2080,-537.0,-194.0,2988.0,-998.0,-10.0,-204.0,-499.0,399.0,380.0,hwl
2081,-650.0,-58.0,3258.0,-1029.0,8.0,-118.0,-502.0,400.0,389.0,hwl
2082,-726.0,90.0,3486.0,-1130.0,34.0,28.0,-513.0,403.0,402.0,hwl
2083,-788.0,248.0,3682.0,-1310.0,96.0,188.0,-531.0,409.0,418.0,hwl
2084,-856.0,408.0,3864.0,-1526.0,222.0,340.0,-552.0,422.0,434.0,hwl
2085,-934.0,512.0,4035.0,-1754.0,403.0,478.0,-575.0,440.0,447.0,hwl
2086,-1049.0,512.0,4149.0,-1928.0,564.0,517.0,-592.0,456.0,451.0,hwl
2087,-1177.0,411.0,4214.0,-2140.0,760.0,529.0,-614.0,476.0,452.0,hwl
2088,-1325.0,220.0,4211.0,-2403.0,969.0,566.0,-640.0,496.0,456.0,hwl
2089,-1484.0,-34.0,4138.0,-2790.0,1170.0,597.0,-679.0,517.0,459.0,hwl
2090,-1820.0,-620.0,3900.0,-3510.0,1360.0,910.0,-751.0,536.0,491.0,hwl
2091,-1950.0,-810.0,3790.0,-3710.0,1320.0,1140.0,-771.0,532.0,514.0,hwl
2092,-2030.0,-930.0,3644.0,-4000.0,1243.0,1405.0,-800.0,524.0,540.0,hwl
2093,-2056.0,-967.0,3483.0,-4031.0,1079.0,1539.0,-803.0,507.0,553.0,hwl
2094,-2010.0,-933.0,3308.0,-4248.0,974.0,1530.0,-824.0,497.0,553.0,hwl
2095,-1906.0,-863.0,3087.0,-4523.0,912.0,1552.0,-852.0,491.0,555.0,hwl
2096,-1765.0,-796.0,2836.0,-4768.0,813.0,1784.0,-876.0,481.0,578.0,hwl
2097,-1615.0,-762.0,2612.0,-5142.0,524.0,1970.0,-914.0,452.0,597.0,hwl
2098,-1452.0,-794.0,2368.0,-5468.0,286.0,2206.0,-946.0,428.0,620.0,hwl
2099,-1314.0,-940.0,2108.0,-5674.0,12.0,2356.0,-967.0,401.0,635.0,hwl
2100,-1142.0,-1641.0,1491.0,-6242.0,-574.0,2307.0,-1024.0,343.0,630.0,hwl
2101,-1168.0,-2132.0,1161.0,-6507.0,-857.0,2182.0,-1050.0,315.0,618.0,hwl
2102,-1249.0,-2669.0,822.0,-6670.0,-1135.0,2022.0,-1067.0,287.0,602.0,hwl
2103,-1388.0,-3184.0,459.0,-6740.0,-1376.0,1853.0,-1074.0,263.0,585.0,hwl
2104,-1560.0,-3637.0,44.0,-6719.0,-1572.0,1632.0,-1071.0,243.0,563.0,hwl
2105,-1775.0,-3998.0,-370.0,-6610.0,-1742.0,1364.0,-1061.0,226.0,536.0,hwl
2106,-2038.0,-4150.0,-812.0,-6402.0,-1882.0,976.0,-1040.0,212.0,497.0,hwl
2107,-2242.0,-4132.0,-1246.0,-6252.0,-1834.0,476.0,-1025.0,217.0,447.0,hwl
2108,-2426.0,-3936.0,-1682.0,-6144.0,-1678.0,-36.0,-1014.0,233.0,397.0,hwl
2109,-2600.0,-3542.0,-2096.0,-5986.0,-1624.0,-565.0,-998.0,238.0,344.0,hwl
2110,-2765.0,-2055.0,-2825.0,-5415.0,-1045.0,-2180.0,-941.0,296.0,182.0,hwl
2111,-2705.0,-990.0,-3115.0,-5320.0,-390.0,-3495.0,-932.0,361.0,51.0,hwl
2112,-2490.0,245.0,-3410.0,-5160.0,380.0,-5292.0,-916.0,438.0,-129.0,hwl
2113,-2060.0,1630.0,-3770.0,-4895.0,1214.0,-6854.0,-889.0,521.0,-285.0,hwl
2114,-1328.0,2814.0,-4162.0,-4604.0,2008.0,-8104.0,-860.0,600.0,-410.0,hwl
2115,-372.0,3768.0,-4588.0,-4338.0,2850.0,-8906.0,-833.0,685.0,-490.0,hwl
2116,906.0,4256.0,-4982.0,-4098.0,3676.0,-9300.0,-809.0,767.0,-530.0,hwl
2117,2400.0,4114.0,-5298.0,-3908.0,4468.0,-9428.0,-790.0,846.0,-542.0,hwl
2118,4077.0,3222.0,-5433.0,-3690.0,5214.0,-9461.0,-769.0,921.0,-546.0,hwl
2119,5447.0,1846.0,-5467.0,-3324.0,5820.0,-9323.0,-732.0,982.0,-532.0,hwl
2120,6340.0,-1716.0,-4436.0,2003.0,27840.0,12332.0,-200.0,3184.0,1633.0,hwl
2121,1340.0,-4652.0,-910.0,12042.0,4204.0,28728.0,804.0,820.0,3272.0,hwl
2122,806.0,-2438.0,-274.0,13190.0,12718.0,16676.0,919.0,1671.0,2067.0,hwl
2123,-310.0,1772.0,-832.0,4978.0,11070.0,8964.0,97.0,1507.0,1296.0,hwl
2124,-806.0,1482.0,-904.0,838.0,5496.0,3304.0,-317.0,949.0,730.0,hwl
2125,-306.0,1070.0,-1061.0,40.0,4585.0,3328.0,-396.0,858.0,732.0,hwl
2126,406.0,1769.0,-1404.0,-2260.0,3421.0,3532.0,-626.0,742.0,753.0,hwl
2127,542.0,1841.0,-1548.0,-4359.0,1931.0,3135.0,-835.0,593.0,713.0,hwl
2128,478.0,499.0,-1776.0,-5259.0,880.0,1767.0,-925.0,488.0,576.0,hwl
2129,1037.0,-1414.0,-1953.0,-3108.0,600.0,-2940.0,-710.0,460.0,106.0,hwl
2130,3560.0,-510.0,-920.0,-90.0,790.0,-3620.0,-409.0,479.0,38.0,hwl
2131,3700.0,170.0,-730.0,-370.0,-370.0,-558.0,-437.0,363.0,345.0,hwl
2132,3980.0,1580.0,-584.0,-2000.0,-163.0,883.0,-600.0,384.0,488.0,hwl
2133,3898.0,2921.0,-523.0,-2134.0,-1444.0,1598.0,-613.0,256.0,559.0,hwl
2134,3565.0,3486.0,-464.0,-2422.0,-1447.0,2128.0,-642.0,256.0,612.0,hwl
2135,3114.0,3622.0,-526.0,-3114.0,-1970.0,2216.0,-711.0,203.0,621.0,hwl
2136,2660.0,3521.0,-796.0,-3513.0,-2053.0,2412.0,-751.0,195.0,641.0,hwl
2137,2269.0,3199.0,-1194.0,-3526.0,-1956.0,2696.0,-752.0,205.0,669.0,hwl
2138,1942.0,2840.0,-1558.0,-3406.0,-1780.0,3110.0,-740.0,222.0,711.0,hwl
2139,1698.0,2494.0,-1894.0,-3464.0,-1596.0,3642.0,-746.0,241.0,764.0,hwl
2140,1096.0,1881.0,-2496.0,-3410.0,-1418.0,3842.0,-741.0,259.0,784.0,hwl
2141,695.0,1690.0,-2707.0,-3210.0,-1293.0,3422.0,-721.0,271.0,742.0,hwl
2142,354.0,1614.0,-2888.0,-3186.0,-1197.0,2850.0,-718.0,281.0,685.0,hwl
2143,52.0,1603.0,-3024.0,-3103.0,-1075.0,2280.0,-710.0,293.0,628.0,hwl
2144,-202.0,1631.0,-3080.0,-2992.0,-931.0,1786.0,-699.0,307.0,578.0,hwl
2145,-433.0,1708.0,-3068.0,-2814.0,-804.0,1498.0,-681.0,320.0,549.0,hwl
2146,-644.0,1762.0,-3034.0,-2608.0,-734.0,1382.0,-660.0,327.0,538.0,hwl
2147,-784.0,1792.0,-2990.0,-2462.0,-678.0,1334.0,-646.0,333.0,533.0,hwl
2148,-870.0,1786.0,-2936.0,-2280.0,-578.0,1212.0,-628.0,343.0,521.0,hwl
2149,-904.0,1686.0,-2860.0,-2112.0,-480.0,985.0,-611.0,352.0,498.0,hwl
2150,-880.0,1205.0,-2655.0,-1905.0,-355.0,395.0,-590.0,365.0,439.0,hwl
2151,-870.0,835.0,-2500.0,-1765.0,-325.0,135.0,-576.0,368.0,413.0,hwl
2152,-875.0,405.0,-2284.0,-1605.0,-364.0,-44.0,-560.0,364.0,396.0,hwl
2153,-898.0,-66.0,-2056.0,-1405.0,-374.0,-80.0,-540.0,363.0,392.0,hwl
2154,-946.0,-452.0,-1792.0,-1050.0,-226.0,16.0,-505.0,378.0,401.0,hwl
2155,-1078.0,-780.0,-1422.0,-338.0,-196.0,446.0,-433.0,381.0,444.0,hwl
2156,-1342.0,-1020.0,-872.0,204.0,-480.0,914.0,-380.0,352.0,491.0,hwl
2157,-1548.0,-1202.0,-347.0,224.0,-646.0,1017.0,-378.0,336.0,501.0,hwl
2158,-1606.0,-1249.0,-97.0,-164.0,-727.0,691.0,-416.0,328.0,469.0,hwl
2159,-1603.0,-1191.0,51.0,-744.0,-907.0,151.0,-474.0,310.0,415.0,hwl
2160,-1563.0,-1284.0,298.0,-1466.0,-1204.0,-598.0,-546.0,280.0,341.0,hwl
2161,-1539.0,-1464.0,384.0,-1534.0,-1320.0,-746.0,-553.0,268.0,326.0,hwl
2162,-1490.0,-1636.0,416.0,-1420.0,-1428.0,-770.0,-542.0,258.0,323.0,hwl
2163,-1432.0,-1782.0,388.0,-1270.0,-1514.0,-746.0,-527.0,249.0,326.0,hwl
2164,-1356.0,-1898.0,316.0,-1128.0,-1538.0,-684.0,-512.0,247.0,332.0,hwl
2165,-1268.0,-1968.0,219.0,-1052.0,-1572.0,-688.0,-505.0,243.0,332.0,hwl
2166,-1178.0,-1980.0,174.0,-992.0,-1634.0,-735.0,-499.0,237.0,327.0,hwl
2167,-1088.0,-1944.0,197.0,-953.0,-1685.0,-740.0,-495.0,232.0,326.0,hwl
2168,-1008.0,-1850.0,272.0,-923.0,-1699.0,-686.0,-492.0,231.0,332.0,hwl
2169,-919.0,-1714.0,397.0,-875.0,-1637.0,-644.0,-487.0,237.0,336.0,hwl
2170,-720.0,-1320.0,720.0,-748.0,-1400.0,-560.0,-474.0,260.0,344.0,hwl
2171,-620.0,-1110.0,870.0,-720.0,-1330.0,-530.0,-472.0,267.0,347.0,hwl
2172,-520.0,-910.0,1010.0,-830.0,-1260.0,-440.0,-483.0,274.0,356.0,hwl
2173,-420.0,-730.0,1140.0,-1020.0,-1145.0,-433.0,-502.0,286.0,357.0,hwl
2174,-346.0,-579.0,1239.0,-1050.0,-995.0,-363.0,-505.0,301.0,364.0,hwl
2175,-306.0,-472.0,1328.0,-1047.0,-856.0,-297.0,-504.0,315.0,371.0,hwl
2176,-267.0,-397.0,1411.0,-1030.0,-810.0,-268.0,-503.0,319.0,374.0,hwl
2177,-238.0,-372.0,1524.0,-1135.0,-709.0,-247.0,-513.0,330.0,376.0,hwl
2178,-220.0,-394.0,1690.0,-1275.0,-602.0,-230.0,-527.0,340.0,377.0,hwl
2179,-222.0,-440.0,1902.0,-1326.0,-506.0,-280.0,-532.0,350.0,372.0,hwl
2180,-278.0,-512.0,2442.0,-1268.0,-334.0,-302.0,-526.0,367.0,370.0,hwl
2181,-316.0,-516.0,2694.0,-1176.0,-308.0,-206.0,-517.0,370.0,380.0,hwl
2182,-344.0,-490.0,2927.0,-1166.0,-294.0,-135.0,-516.0,371.0,387.0,hwl
2183,-363.0,-423.0,3105.0,-1229.0,-277.0,-85.0,-522.0,373.0,392.0,hwl
2184,-373.0,-333.0,3252.0,-1374.0,-258.0,-29.0,-537.0,375.0,398.0,hwl
2185,-380.0,-240.0,3392.0,-1542.0,-206.0,56.0,-554.0,380.0,405.0,hwl
2186,-386.0,-143.0,3529.0,-1679.0,-105.0,208.0,-567.0,390.0,420.0,hwl
2187,-409.0,-60.0,3660.0,-1815.0,88.0,366.0,-581.0,408.0,436.0,hwl
2188,-454.0,-26.0,3740.0,-1948.0,288.0,482.0,-594.0,428.0,448.0,hwl
2189,-526.0,-36.0,3770.0,-2082.0,470.0,546.0,-608.0,447.0,454.0,hwl
2190,-760.0,-210.0,3680.0,-2548.0,855.0,760.0,-654.0,485.0,476.0,hwl
2191,-935.0,-335.0,3585.0,-2825.0,985.0,890.0,-682.0,498.0,489.0,hwl
2192,-1105.0,-455.0,3470.0,-3005.0,1010.0,1055.0,-700.0,501.0,505.0,hwl
2193,-1265.0,-555.0,3350.0,-3190.0,1010.0,1255.0,-719.0,501.0,525.0,hwl
2194,-1405.0,-650.0,3206.0,-3420.0,1024.0,1468.0,-742.0,502.0,546.0,hwl
2195,-1524.0,-772.0,3066.0,-3610.0,960.0,1636.0,-761.0,496.0,563.0,hwl
2196,-1590.0,-868.0,2920.0,-3724.0,818.0,1742.0,-772.0,481.0,574.0,hwl
2197,-1610.0,-936.0,2746.0,-3888.0,672.0,1794.0,-788.0,467.0,579.0,hwl
2198,-1586.0,-996.0,2550.0,-4062.0,524.0,1915.0,-806.0,452.0,591.0,hwl
2199,-1522.0,-1055.0,2337.0,-4262.0,341.0,2037.0,-826.0,434.0,603.0,hwl
2200,-1303.0,-1084.0,1981.0,-4746.0,-123.0,2379.0,-874.0,388.0,637.0,hwl
2201,-1200.0,-1118.0,1825.0,-4975.0,-406.0,2470.0,-897.0,360.0,647.0,hwl
2202,-1107.0,-1194.0,1652.0,-5176.0,-658.0,2456.0,-917.0,335.0,645.0,hwl
2203,-1032.0,-1346.0,1476.0,-5350.0,-940.0,2434.0,-935.0,306.0,643.0,hwl
2204,-996.0,-1580.0,1264.0,-5572.0,-1312.0,2302.0,-957.0,269.0,630.0,hwl
2205,-998.0,-1870.0,996.0,-5724.0,-1678.0,2110.0,-972.0,233.0,611.0,hwl
2206,-1032.0,-2170.0,684.0,-5862.0,-1958.0,1800.0,-986.0,205.0,580.0,hwl
2207,-1112.0,-2422.0,296.0,-5946.0,-2154.0,1500.0,-994.0,185.0,550.0,hwl
2208,-1256.0,-2614.0,-82.0,-5897.0,-2143.0,1128.0,-989.0,186.0,512.0,hwl
2209,-1450.0,-2621.0,-489.0,-5773.0,-2203.0,739.0,-977.0,180.0,473.0,hwl
2210,-1916.0,-1910.0,-1180.0,-5122.0,-2010.0,-420.0,-912.0,199.0,358.0,hwl
2211,-2200.0,-1100.0,-1430.0,-4620.0,-1770.0,-1260.0,-862.0,223.0,274.0,hwl
2212,-2460.0,110.0,-1640.0,-3940.0,-1410.0,-2380.0,-794.0,259.0,162.0,hwl
2213,-2550.0,1340.0,-1863.0,-3440.0,-801.0,-3757.0,-744.0,320.0,25.0,hwl
2214,-2345.0,2566.0,-2104.0,-3320.0,-110.0,-4896.0,-732.0,389.0,-89.0,hwl
2215,-1980.0,3713.0,-2455.0,-2940.0,588.0,-5766.0,-694.0,458.0,-176.0,hwl
2216,-1460.0,4698.0,-2908.0,-2770.0,1289.0,-6733.0,-677.0,528.0,-273.0,hwl
2217,-740.0,5213.0,-3379.0,-2870.0,2200.0,-7728.0,-687.0,620.0,-372.0,hwl
2218,185.0,5080.0,-3774.0,-2947.0,3402.0,-8454.0,-694.0,740.0,-445.0,hwl
2219,1365.0,4190.0,-3952.0,-2814.0,4440.0,-8972.0,-681.0,844.0,-497.0,hwl
2220,4598.0,1088.0,-3794.0,-2628.0,6000.0,-9184.0,-662.0,1000.0,-518.0,hwl
2221,6144.0,-820.0,-3672.0,-2468.0,6492.0,-8896.0,-646.0,1049.0,-489.0,hwl
2222,7456.0,-2823.0,-3657.0,-1880.0,8906.0,-10202.0,-588.0,1290.0,-620.0,hwl
2223,7618.0,-4139.0,-3183.0,6226.0,17634.0,-1128.0,222.0,2163.0,288.0,hwl
2224,4402.0,-3650.0,-1225.0,17399.0,17119.0,27235.0,1339.0,2111.0,3123.0,hwl
2225,672.0,-982.0,-81.0,5978.0,1050.0,23539.0,197.0,505.0,2753.0,hwl
2226,11.0,492.0,-1338.0,5345.0,12806.0,11744.0,134.0,1680.0,1574.0,hwl
2227,-1122.0,732.0,-1434.0,2302.0,5910.0,4054.0,-170.0,991.0,805.0,hwl
2228,-464.0,144.0,-1468.0,208.0,3948.0,2666.0,-380.0,794.0,666.0,hwl
2229,474.0,696.0,-1552.0,-358.0,3310.0,2858.0,-435.0,731.0,685.0,hwl
2230,1535.0,-40.0,-1690.0,-3748.0,1620.0,690.0,-774.0,562.0,469.0,hwl
2231,2450.0,-1220.0,-1825.0,-3170.0,1100.0,-2555.0,-717.0,510.0,145.0,hwl
2232,3895.0,-780.0,-1565.0,-1455.0,725.0,-5045.0,-545.0,472.0,-104.0,hwl
2233,4895.0,485.0,-1040.0,-800.0,780.0,-5040.0,-480.0,478.0,-104.0,hwl
2234,5190.0,1610.0,-510.0,-1620.0,284.0,-2596.0,-562.0,428.0,141.0,hwl
2235,5062.0,2556.0,-302.0,-2680.0,-598.0,34.0,-668.0,341.0,403.0,hwl
2236,4656.0,3038.0,-354.0,-3246.0,-1444.0,1698.0,-724.0,256.0,569.0,hwl
2237,4148.0,3188.0,-578.0,-3326.0,-1902.0,2326.0,-732.0,210.0,632.0,hwl
2238,3640.0,3158.0,-942.0,-3338.0,-2116.0,2466.0,-733.0,189.0,646.0,hwl
2239,3176.0,3052.0,-1446.0,-3396.0,-2027.0,2651.0,-739.0,198.0,665.0,hwl
2240,2512.0,2758.0,-2327.0,-3804.0,-1820.0,2980.0,-780.0,218.0,698.0,hwl
2241,2272.0,2661.0,-2660.0,-3854.0,-1590.0,2989.0,-785.0,241.0,698.0,hwl
2242,2053.0,2633.0,-2910.0,-3776.0,-1266.0,2844.0,-777.0,274.0,684.0,hwl
2243,1862.0,2710.0,-3062.0,-3636.0,-904.0,2562.0,-763.0,310.0,656.0,hwl
2244,1742.0,2818.0,-3170.0,-3514.0,-558.0,2220.0,-751.0,345.0,622.0,hwl
2245,1624.0,2904.0,-3238.0,-3386.0,-354.0,1894.0,-738.0,365.0,589.0,hwl
2246,1512.0,2920.0,-3282.0,-3248.0,-232.0,1686.0,-724.0,377.0,568.0,hwl
2247,1370.0,2832.0,-3308.0,-3108.0,-66.0,1515.0,-710.0,394.0,551.0,hwl
2248,1169.0,2585.0,-3283.0,-2936.0,-32.0,1338.0,-693.0,397.0,533.0,hwl
2249,997.0,2227.0,-3235.0,-2767.0,6.0,1113.0,-676.0,400.0,511.0,hwl
2250,667.0,1281.0,-2970.0,-2367.0,10.0,590.0,-636.0,401.0,459.0,hwl
2251,500.0,660.0,-2790.0,-2130.0,30.0,330.0,-613.0,403.0,433.0,hwl
2252,330.0,80.0,-2570.0,-1970.0,-40.0,130.0,-597.0,396.0,413.0,hwl
2253,150.0,-480.0,-2295.0,-1900.0,-110.0,-25.0,-590.0,389.0,398.0,hwl
2254,-40.0,-1069.0,-2030.0,-1680.0,-106.0,-57.0,-568.0,390.0,395.0,hwl
2255,-284.0,-1550.0,-1717.0,-1099.0,123.0,121.0,-509.0,412.0,412.0,hwl
2256,-646.0,-1920.0,-1265.0,-74.0,196.0,724.0,-407.0,419.0,472.0,hwl
2257,-1192.0,-2000.0,-630.0,125.0,-235.0,1221.0,-388.0,377.0,522.0,hwl
2258,-1587.0,-1894.0,-128.0,-249.0,-547.0,1232.0,-424.0,346.0,523.0,hwl
2259,-1749.0,-1706.0,110.0,-835.0,-526.0,724.0,-483.0,348.0,472.0,hwl
2260,-1878.0,-1462.0,370.0,-1688.0,-652.0,-646.0,-568.0,335.0,336.0,hwl
