gyroX,gyroY,gyroZ,lowAccelX,lowAccelY,lowAccelZ,highAccelX,highAccelY,highAccelZ
-3406.0,513.0,2217.0,1894.0,3328.0,-2234.0,-211.0,732.0,177.0
-3539.0,786.0,2403.0,1603.0,3929.0,-3285.0,-240.0,792.0,72.0
-4190.0,846.0,2258.0,-8.0,3810.0,-2479.0,-400.0,781.0,153.0
-4719.0,598.0,2123.0,-1269.0,3367.0,-1190.0,-526.0,736.0,281.0
-4950.0,84.0,2500.0,-1993.0,3160.0,-130.0,-599.0,716.0,387.0
-4850.0,-560.0,3150.0,-2168.0,3080.0,210.0,-616.0,708.0,421.0
-4670.0,-1180.0,3730.0,-1530.0,3210.0,-80.0,-553.0,721.0,392.0
-4510.0,-1740.0,4180.0,-1150.0,3520.0,-557.0,-515.0,752.0,345.0
-4563.0,-2454.0,4801.0,-1719.0,3626.0,-668.0,-571.0,762.0,334.0
-4584.0,-2584.0,5116.0,-2330.0,3601.0,-349.0,-633.0,760.0,366.0
-4520.0,-2608.0,5474.0,-3121.0,3738.0,-38.0,-712.0,773.0,397.0
-4422.0,-2456.0,5826.0,-3834.0,4194.0,-14.0,-783.0,819.0,399.0
-4344.0,-1900.0,6008.0,-4609.0,4826.0,-554.0,-860.0,882.0,345.0
-4326.0,-1008.0,5932.0,-5850.0,5636.0,-1062.0,-985.0,963.0,294.0
-4366.0,332.0,5526.0,-7156.0,6118.0,-1030.0,-1115.0,1011.0,297.0
-4434.0,2044.0,4782.0,-8416.0,6362.0,-722.0,-1241.0,1036.0,328.0
-4420.0,3926.0,3554.0,-9394.0,6152.0,-1184.0,-1339.0,1015.0,282.0
-4228.0,5643.0,2186.0,-10514.0,5268.0,-2801.0,-1451.0,926.0,120.0
-3856.0,6684.0,-579.0,-12986.0,2547.0,-6883.0,-1698.0,654.0,-288.0
-3595.0,6208.0,-1916.0,-13098.0,-3.0,-8472.0,-1709.0,400.0,-447.0
-3037.0,5036.0,-3138.0,-12871.0,-3528.0,-9950.0,-1687.0,48.0,-595.0
-1974.0,3332.0,-4412.0,-12158.0,-6666.0,-11850.0,-1615.0,-266.0,-785.0
-578.0,1186.0,-5644.0,-10716.0,-8780.0,-14202.0,-1471.0,-478.0,-1020.0
1172.0,-1026.0,-6720.0,-8256.0,-9008.0,-17098.0,-1225.0,-500.0,-1309.0
3186.0,-2958.0,-7600.0,-5120.0,-7272.0,-21020.0,-912.0,-327.0,-1702.0
5575.0,-4320.0,-8030.0,-2062.0,-3630.0,-24425.0,-606.0,37.0,-2042.0
7805.0,-4735.0,-8045.0,730.0,390.0,-27235.0,-327.0,439.0,-2323.0
10080.0,-4575.0,-7745.0,2610.0,4305.0,-29410.0,-139.0,830.0,-2541.0
14398.0,-3460.0,-6538.0,3365.0,11064.0,-31826.0,-64.0,1506.0,-2782.0
15956.0,-3066.0,-5812.0,2190.0,13416.0,-32252.0,-181.0,1741.0,-2825.0
17108.0,-2986.0,-5142.0,488.0,15324.0,-32586.0,-352.0,1932.0,-2858.0
17776.0,-3232.0,-4662.0,-1868.0,16932.0,-32728.0,-586.0,2093.0,-2872.0
17870.0,-3740.0,-4328.0,3144.0,28040.0,-17557.0,-86.0,3204.0,-1355.0
12014.0,-3679.0,-1905.0,21683.0,32680.0,19617.0,1768.0,3668.0,2361.0
3209.0,-120.0,766.0,24572.0,27140.0,27279.0,2057.0,3114.0,3127.0
-767.0,2393.0,1074.0,2017.0,18678.0,7493.0,-199.0,2267.0,1149.0
-1198.0,628.0,-269.0,-4625.0,8478.0,-5740.0,-862.0,1247.0,-174.0
166.0,-1224.0,-1914.0,-2512.0,3732.0,-4220.0,-651.0,773.0,-22.0
5264.0,-2978.0,-2596.0,2622.0,-5546.0,-10312.0,-138.0,-154.0,-631.0
10038.0,-2334.0,-2151.0,2982.0,-4676.0,-16914.0,-102.0,-67.0,-1291.0
13224.0,1057.0,-1307.0,1018.0,2146.0,-12019.0,-299.0,614.0,-801.0
15047.0,2543.0,-131.0,-276.0,4445.0,-4221.0,-427.0,844.0,-22.0
15208.0,2922.0,179.0,-2989.0,5106.0,3510.0,-698.0,910.0,751.0
15345.0,2842.0,-115.0,-3334.0,5088.0,4766.0,-733.0,908.0,876.0
15099.0,2542.0,-501.0,-3808.0,5341.0,2980.0,-780.0,934.0,698.0
14062.0,2080.0,-980.0,-4400.0,5450.0,2110.0,-840.0,945.0,611.0
12180.0,1550.0,-1550.0,-5460.0,5810.0,2760.0,-946.0,981.0,676.0
10330.0,1150.0,-2020.0,-6380.0,4980.0,3880.0,-1038.0,898.0,788.0
7482.0,588.0,-2491.0,-6675.0,4486.0,4256.0,-1067.0,848.0,825.0
6302.0,356.0,-2704.0,-6716.0,4338.0,3407.0,-1071.0,833.0,740.0
5126.0,0.0,-2940.0,-6647.0,4112.0,2510.0,-1064.0,811.0,651.0
3995.0,-513.0,-3135.0,-6299.0,3807.0,1900.0,-1029.0,780.0,590.0
2962.0,-1212.0,-3290.0,-5784.0,3246.0,1540.0,-978.0,724.0,554.0
2036.0,-1874.0,-3384.0,-5178.0,2878.0,1146.0,-917.0,687.0,514.0
1396.0,-2530.0,-3444.0,-4668.0,2736.0,798.0,-866.0,673.0,479.0
894.0,-3104.0,-3442.0,-4158.0,2662.0,546.0,-815.0,666.0,454.0
478.0,-3546.0,-3319.0,-3656.0,2568.0,331.0,-765.0,656.0,433.0
109.0,-3843.0,-3131.0,-3192.0,2486.0,210.0,-719.0,648.0,421.0
-322.0,-3726.0,-2610.0,-2302.0,2577.0,105.0,-630.0,657.0,410.0
-441.0,-3422.0,-2304.0,-1984.0,2549.0,196.0,-598.0,654.0,419.0
-490.0,-3065.0,-1952.0,-1806.0,2516.0,312.0,-580.0,651.0,431.0
-482.0,-2720.0,-1624.0,-1734.0,2620.0,368.0,-573.0,662.0,436.0
-474.0,-2530.0,-1272.0,-1730.0,2836.0,376.0,-573.0,683.0,437.0
-512.0,-2498.0,-886.0,-1752.0,3084.0,374.0,-575.0,708.0,437.0
-616.0,-2624.0,-444.0,-1684.0,3340.0,400.0,-568.0,734.0,440.0
-764.0,-2850.0,110.0,-1528.0,3615.0,485.0,-552.0,761.0,448.0
-940.0,-3105.0,645.0,-1285.0,3895.0,560.0,-528.0,789.0,456.0
-1125.0,-3270.0,1210.0,-980.0,4245.0,510.0,-498.0,824.0,451.0
-1685.0,-3152.0,2544.0,-555.0,5362.0,-316.0,-455.0,936.0,369.0
-2140.0,-2784.0,3312.0,-464.0,6202.0,-1054.0,-446.0,1020.0,295.0
-2668.0,-2198.0,4180.0,-566.0,7188.0,-1892.0,-456.0,1118.0,211.0
-3326.0,-1420.0,5086.0,-968.0,8056.0,-2924.0,-496.0,1205.0,108.0
-4078.0,-486.0,5948.0,-1468.0,8654.0,-4080.0,-546.0,1265.0,-8.0
-4864.0,498.0,6714.0,-2356.0,9074.0,-5059.0,-635.0,1307.0,-105.0
-5684.0,1450.0,7166.0,-3918.0,9219.0,-6015.0,-791.0,1321.0,-201.0
-6313.0,2047.0,7420.0,-5672.0,8988.0,-6867.0,-967.0,1298.0,-286.0
-6798.0,2452.0,7522.0,-7125.0,8537.0,-7796.0,-1112.0,1253.0,-379.0
-7217.0,2707.0,7470.0,-8449.0,7844.0,-8678.0,-1244.0,1184.0,-467.0
-8062.0,3120.0,7060.0,-10720.0,5718.0,-10392.0,-1472.0,971.0,-639.0
-8460.0,3368.0,6666.0,-10994.0,4568.0,-10722.0,-1499.0,856.0,-672.0
-8900.0,3700.0,6060.0,-11028.0,3058.0,-10754.0,-1502.0,705.0,-675.0
-9294.0,4074.0,5234.0,-10726.0,1396.0,-10696.0,-1472.0,539.0,-669.0
-9578.0,4456.0,4124.0,-9898.0,-848.0,-10564.0,-1389.0,316.0,-656.0
-9819.0,4716.0,2958.0,-8477.0,-3310.0,-10280.0,-1247.0,69.0,-628.0
-9858.0,4812.0,1661.0,-7395.0,-5531.0,-9809.0,-1139.0,-153.0,-580.0
-9545.0,4721.0,333.0,-6138.0,-6956.0,-9013.0,-1013.0,-295.0,-501.0
-8988.0,4404.0,-907.0,-4975.0,-7585.0,-7730.0,-897.0,-358.0,-373.0
-8291.0,3890.0,-2150.0,-4050.0,-7470.0,-6520.0,-805.0,-347.0,-252.0
-6790.0,2460.0,-3730.0,-2440.0,-6340.0,-4994.0,-644.0,-234.0,-99.0
-6140.0,1623.0,-4189.0,-1870.0,-5779.0,-4542.0,-587.0,-177.0,-54.0
-5477.0,969.0,-4354.0,-1405.0,-5471.0,-4154.0,-540.0,-147.0,-15.0
-4836.0,469.0,-4274.0,-1169.0,-5176.0,-3665.0,-516.0,-117.0,34.0
-4087.0,62.0,-3998.0,-1111.0,-4784.0,-2866.0,-511.0,-78.0,114.0
-3251.0,-325.0,-3528.0,-1475.0,-3845.0,-1466.0,-547.0,16.0,254.0
-2390.0,-808.0,-3068.0,-1361.0,-2206.0,-402.0,-536.0,180.0,360.0
-1770.0,-1168.0,-2626.0,-604.0,-1462.0,-876.0,-460.0,254.0,313.0
-1398.0,-1366.0,-2268.0,56.0,-874.0,-1766.0,-395.0,313.0,224.0
-1166.0,-1348.0,-1952.0,580.0,-690.0,-2306.0,-342.0,331.0,170.0
-603.0,-292.0,-1202.0,1037.0,-2074.0,-1608.0,-297.0,193.0,240.0
65.0,725.0,-836.0,955.0,-2313.0,-1325.0,-305.0,169.0,268.0
963.0,1875.0,-465.0,699.0,-2130.0,-1172.0,-331.0,187.0,283.0
1973.0,2980.0,-112.0,513.0,-1706.0,-1108.0,-349.0,230.0,290.0
3052.0,3928.0,118.0,424.0,-1322.0,-1184.0,-358.0,268.0,282.0
3902.0,4360.0,248.0,68.0,-854.0,-1154.0,-394.0,315.0,285.0
4512.0,4314.0,318.0,-594.0,-286.0,-1152.0,-459.0,372.0,285.0
4826.0,3790.0,408.0,-1386.0,280.0,-1375.0,-538.0,428.0,263.0
4866.0,2878.0,575.0,-1924.0,835.0,-1640.0,-592.0,483.0,236.0
4615.0,1665.0,800.0,-2135.0,1305.0,-1755.0,-613.0,530.0,225.0
3535.0,-415.0,1310.0,-1925.0,1865.0,-1598.0,-592.0,586.0,241.0
2865.0,-1208.0,1474.0,-1585.0,2018.0,-1532.0,-558.0,601.0,247.0
2106.0,-1584.0,1620.0,-1216.0,2142.0,-1526.0,-521.0,614.0,248.0
1428.0,-1638.0,1788.0,-998.0,2388.0,-1554.0,-499.0,638.0,245.0
800.0,-1412.0,2010.0,-792.0,2802.0,-1504.0,-479.0,680.0,250.0
224.0,-968.0,2320.0,-550.0,3104.0,-1334.0,-455.0,710.0,267.0
-318.0,-319.0,2620.0,-342.0,3313.0,-1126.0,-434.0,731.0,288.0
-838.0,325.0,2878.0,-298.0,3461.0,-836.0,-429.0,746.0,317.0
-1264.0,961.0,3097.0,-562.0,3654.0,-537.0,-456.0,765.0,347.0
-1656.0,1493.0,3314.0,-922.0,3811.0,-275.0,-492.0,781.0,373.0
-2470.0,2080.0,3874.0,-1358.0,4126.0,42.0,-535.0,812.0,404.0
-2870.0,2118.0,4098.0,-1500.0,4384.0,150.0,-550.0,838.0,415.0
-3286.0,2032.0,4260.0,-1722.0,4584.0,258.0,-572.0,858.0,425.0
-3730.0,1866.0,4370.0,-2010.0,4796.0,469.0,-601.0,879.0,446.0
-4164.0,1654.0,4444.0,-2358.0,4921.0,751.0,-635.0,892.0,475.0
-4583.0,1430.0,4477.0,-2664.0,4948.0,861.0,-666.0,894.0,486.0
-4890.0,1284.0,4471.0,-2780.0,4806.0,870.0,-678.0,880.0,487.0
-5091.0,1171.0,4416.0,-3339.0,4313.0,1185.0,-733.0,831.0,518.0
-5245.0,989.0,4320.0,-3931.0,4953.0,1370.0,-793.0,895.0,537.0
-5413.0,850.0,4060.0,-4791.0,4600.0,1360.0,-879.0,860.0,536.0
-5650.0,1130.0,3430.0,-7220.0,5300.0,513.0,-1122.0,930.0,451.0
-5940.0,1981.0,2566.0,-4130.0,4651.0,-502.0,-813.0,865.0,350.0
-6013.0,3454.0,1110.0,-4502.0,5637.0,-2690.0,-850.0,963.0,131.0
-5867.0,6233.0,-353.0,-7836.0,4735.0,-3460.0,-1183.0,873.0,54.0
-5937.0,7352.0,-579.0,-8254.0,4962.0,-2184.0,-1225.0,896.0,182.0
-5999.0,6472.0,-805.0,-5907.0,4951.0,-1902.0,-990.0,895.0,210.0
-5958.0,4736.0,-1504.0,-6567.0,4678.0,-4912.0,-1056.0,867.0,-91.0
-5632.0,3328.0,-2426.0,-8950.0,4442.0,-6540.0,-1295.0,844.0,-254.0
-5382.0,2402.0,-2854.0,-9924.0,3162.0,-8528.0,-1392.0,716.0,-452.0
-4786.0,1906.0,-2920.0,-9500.0,388.0,-11558.0,-1350.0,438.0,-755.0
-2075.0,1606.0,-4035.0,-7720.0,-6370.0,-17987.0,-1172.0,-237.0,-1398.0
-238.0,989.0,-4834.0,-6796.0,-7772.0,-20620.0,-1079.0,-377.0,-1662.0
1907.0,-334.0,-5472.0,-4865.0,-7529.0,-23288.0,-886.0,-352.0,-1928.0
4393.0,-2035.0,-5931.0,-2809.0,-5523.0,-26186.0,-680.0,-152.0,-2218.0
7121.0,-3677.0,-6108.0,-553.0,-1817.0,-28622.0,-455.0,219.0,-2462.0
9858.0,-4954.0,-6042.0,1972.0,3074.0,-30214.0,-203.0,707.0,-2621.0
12640.0,-5478.0,-5942.0,3766.0,7930.0,-31738.0,-24.0,1193.0,-2773.0
14768.0,-5504.0,-5852.0,4186.0,12648.0,-32722.0,18.0,1664.0,-2872.0
16390.0,-5230.0,-5688.0,3822.0,16584.0,-32740.0,-18.0,2058.0,-2874.0
17440.0,-4806.0,-5470.0,2642.0,19344.0,-32740.0,-136.0,2334.0,-2874.0
17645.0,-3435.0,-4120.0,15955.0,27970.0,10.0,1195.0,3197.0,401.0
7725.0,1130.0,-1500.0,6285.0,32740.0,31665.0,228.0,3674.0,3566.0
-1380.0,3745.0,-210.0,-11820.0,32340.0,7601.0,-1582.0,3634.0,1160.0
-2250.0,2890.0,640.0,-2775.0,17750.0,1010.0,-677.0,2175.0,501.0
-3262.0,2802.0,30.0,-6004.0,3022.0,10566.0,-1000.0,702.0,1456.0
-2648.0,1126.0,-1992.0,-2806.0,452.0,3182.0,-680.0,445.0,718.0
-1336.0,182.0,-2566.0,3200.0,-1524.0,-5006.0,-80.0,248.0,-100.0
162.0,930.0,-1772.0,3534.0,-3230.0,-1240.0,-47.0,77.0,276.0
1596.0,881.0,-711.0,1040.0,-4806.0,-7465.0,-296.0,-80.0,-346.0
4848.0,-777.0,404.0,511.0,-3509.0,-16242.0,-349.0,50.0,-1224.0
7971.0,-2377.0,1992.0,-1907.0,-3030.0,-7142.0,-590.0,97.0,-314.0
8585.0,-2615.0,1896.0,-3684.0,-3290.0,-530.0,-768.0,71.0,347.0
9532.0,-2730.0,854.0,-4801.0,-2320.0,2312.0,-880.0,168.0,631.0
10080.0,-2516.0,-518.0,-4932.0,-1218.0,2684.0,-893.0,279.0,668.0
10082.0,-1988.0,-1816.0,-4558.0,-514.0,2344.0,-855.0,349.0,634.0
9700.0,-1230.0,-2806.0,-4438.0,290.0,2660.0,-843.0,429.0,666.0
9034.0,-278.0,-3800.0,-4326.0,764.0,3516.0,-832.0,476.0,751.0
8224.0,937.0,-4448.0,-4004.0,1083.0,3933.0,-800.0,508.0,793.0
7610.0,2148.0,-4780.0,-3903.0,1479.0,3718.0,-790.0,547.0,771.0
7001.0,3314.0,-4900.0,-4296.0,1700.0,3141.0,-829.0,570.0,714.0
5760.0,4680.0,-4670.0,-5029.0,1980.0,2650.0,-902.0,598.0,665.0
5250.0,4650.0,-4490.0,-5110.0,2030.0,2360.0,-911.0,603.0,636.0
4730.0,4190.0,-4350.0,-5030.0,1900.0,1934.0,-903.0,590.0,593.0
4240.0,3440.0,-4266.0,-4730.0,1703.0,1574.0,-873.0,570.0,557.0
3785.0,2409.0,-4230.0,-4583.0,1643.0,1210.0,-858.0,564.0,521.0
3440.0,1399.0,-4227.0,-4308.0,1680.0,812.0,-830.0,568.0,481.0
3148.0,397.0,-4195.0,-3995.0,1798.0,421.0,-799.0,579.0,442.0
2931.0,-519.0,-4134.0,-3748.0,2078.0,-94.0,-774.0,607.0,391.0
2741.0,-1291.0,-4048.0,-3521.0,2368.0,-442.0,-752.0,636.0,356.0
2534.0,-1920.0,-3932.0,-3188.0,2534.0,-684.0,-718.0,653.0,332.0
2180.0,-2358.0,-3584.0,-2418.0,2510.0,-844.0,-641.0,651.0,316.0
1964.0,-2288.0,-3225.0,-1984.0,2509.0,-364.0,-598.0,650.0,364.0
1587.0,-2143.0,-2700.0,-1138.0,2621.0,771.0,-513.0,662.0,477.0
1038.0,-1962.0,-1970.0,-781.0,2622.0,1650.0,-478.0,662.0,565.0
413.0,-1874.0,-1209.0,-1203.0,2504.0,1559.0,-520.0,650.0,555.0
-135.0,-2017.0,-578.0,-2261.0,2565.0,663.0,-626.0,656.0,466.0
-576.0,-2316.0,-8.0,-3299.0,2960.0,-482.0,-729.0,696.0,352.0
-1030.0,-2644.0,468.0,-3876.0,3610.0,-998.0,-787.0,761.0,301.0
-1450.0,-2900.0,922.0,-3958.0,4390.0,-1078.0,-795.0,839.0,293.0
-1916.0,-3122.0,1340.0,-3810.0,5076.0,-1202.0,-781.0,907.0,280.0
-2992.0,-3245.0,2350.0,-3702.0,5275.0,-2175.0,-770.0,927.0,183.0
-3730.0,-3040.0,3045.0,-3890.0,4550.0,-2810.0,-789.0,855.0,119.0
-4480.0,-2655.0,3870.0,-4270.0,3525.0,-3455.0,-827.0,752.0,55.0
-5265.0,-2165.0,4760.0,-4790.0,2360.0,-4075.0,-879.0,636.0,-7.0
-6070.0,-1665.0,5560.0,-5575.0,1190.0,-4910.0,-957.0,519.0,-91.0
-6880.0,-1215.0,6138.0,-6390.0,62.0,-5792.0,-1039.0,406.0,-179.0
-7706.0,-758.0,6266.0,-6706.0,-760.0,-6398.0,-1070.0,324.0,-239.0
-8296.0,-350.0,5914.0,-6332.0,-1582.0,-6438.0,-1033.0,242.0,-243.0
-8638.0,-10.0,5078.0,-5552.0,-2674.0,-6080.0,-955.0,133.0,-208.0
-8664.0,218.0,3842.0,-4834.0,-3818.0,-5543.0,-883.0,19.0,-154.0
-7811.0,-19.0,872.0,-4213.0,-4692.0,-4573.0,-821.0,-69.0,-57.0
-7297.0,-592.0,-251.0,-3898.0,-4414.0,-4261.0,-789.0,-41.0,-26.0
-6891.0,-1343.0,-1085.0,-3412.0,-4006.0,-4047.0,-741.0,0.0,-4.0
-6556.0,-2154.0,-1718.0,-2774.0,-3586.0,-3846.0,-677.0,42.0,16.0
-6276.0,-2920.0,-2076.0,-2066.0,-3252.0,-3762.0,-606.0,75.0,24.0
-6038.0,-3370.0,-2276.0,-1386.0,-3056.0,-3734.0,-538.0,95.0,27.0
-5742.0,-3562.0,-2326.0,-926.0,-2932.0,-3618.0,-492.0,107.0,39.0
-5344.0,-3478.0,-2202.0,-672.0,-2838.0,-3401.0,-467.0,117.0,60.0
-4804.0,-3210.0,-1873.0,-606.0,-2712.0,-2984.0,-460.0,129.0,102.0
-4042.0,-2853.0,-1471.0,-987.0,-2007.0,-1878.0,-498.0,200.0,213.0
-2640.0,-2502.0,-800.0,-637.0,-289.0,-1850.0,-463.0,372.0,215.0
-2229.0,-2391.0,-670.0,4.0,450.0,-2710.0,-400.0,445.0,129.0
-2060.0,-2150.0,-650.0,502.0,490.0,-3260.0,-350.0,449.0,74.0
-2090.0,-1730.0,-640.0,650.0,-390.0,-3340.0,-335.0,361.0,66.0
-1910.0,-1010.0,-520.0,640.0,-1250.0,-3280.0,-336.0,275.0,72.0
-1470.0,-10.0,-233.0,540.0,-2020.0,-3070.0,-346.0,198.0,93.0
-770.0,1203.0,138.0,130.0,-2458.0,-2965.0,-387.0,155.0,104.0
234.0,2213.0,511.0,-40.0,-2319.0,-2813.0,-404.0,169.0,119.0
1162.0,3011.0,811.0,51.0,-2016.0,-2638.0,-395.0,199.0,137.0
1965.0,3481.0,1008.0,44.0,-1759.0,-2401.0,-396.0,225.0,160.0
3008.0,3152.0,1124.0,-502.0,-610.0,-1682.0,-450.0,339.0,232.0
3158.0,2474.0,1204.0,-818.0,-26.0,-1636.0,-481.0,398.0,237.0
3118.0,1634.0,1338.0,-934.0,496.0,-1716.0,-493.0,449.0,229.0
2932.0,766.0,1556.0,-942.0,984.0,-1530.0,-494.0,498.0,247.0
2602.0,-100.0,1770.0,-886.0,1315.0,-1230.0,-488.0,531.0,277.0
2229.0,-743.0,1961.0,-742.0,1568.0,-930.0,-474.0,556.0,307.0
1850.0,-1178.0,2140.0,-618.0,1822.0,-696.0,-461.0,582.0,331.0
1441.0,-1357.0,2361.0,-578.0,2062.0,-640.0,-457.0,606.0,336.0
1008.0,-1290.0,2694.0,-520.0,2354.0,-612.0,-452.0,635.0,339.0
532.0,-974.0,3078.0,-458.0,2724.0,-546.0,-445.0,672.0,346.0
-328.0,258.0,3965.0,-770.0,3722.0,-65.0,-477.0,772.0,394.0
-810.0,1028.0,4320.0,-1008.0,4245.0,415.0,-500.0,824.0,441.0
-1370.0,1830.0,4575.0,-1370.0,4560.0,855.0,-537.0,856.0,485.0
-1920.0,2390.0,4725.0,-1665.0,4770.0,1160.0,-566.0,877.0,516.0
-2495.0,2700.0,4775.0,-1940.0,5070.0,1320.0,-594.0,907.0,532.0
-3085.0,2765.0,4734.0,-2485.0,5410.0,1410.0,-648.0,941.0,541.0
-3736.0,2620.0,4674.0,-3080.0,5430.0,1544.0,-708.0,943.0,554.0
-4292.0,2432.0,4632.0,-3850.0,5306.0,2004.0,-785.0,930.0,600.0
-4704.0,2216.0,4614.0,-4916.0,4984.0,2770.0,-891.0,898.0,677.0
-5002.0,1946.0,4568.0,-5148.0,5374.0,2774.0,-914.0,937.0,677.0
-5697.0,1773.0,3644.0,-6312.0,5809.0,933.0,-1031.0,980.0,493.0
-6198.0,1877.0,2896.0,-6188.0,5800.0,654.0,-1018.0,980.0,465.0
-6689.0,1959.0,2209.0,-6071.0,5555.0,418.0,-1007.0,955.0,441.0
-6942.0,2140.0,1604.0,-6367.0,5122.0,-754.0,-1036.0,912.0,325.0
-6854.0,3348.0,1068.0,-8402.0,4920.0,-1694.0,-1240.0,892.0,231.0
-6812.0,4520.0,648.0,-9176.0,5178.0,-1620.0,-1317.0,917.0,238.0
-6762.0,4068.0,314.0,-8834.0,4602.0,-3608.0,-1283.0,860.0,40.0
-6462.0,3636.0,-374.0,-10186.0,3184.0,-7108.0,-1418.0,718.0,-310.0
-6022.0,3386.0,-1187.0,-11398.0,1961.0,-9465.0,-1539.0,596.0,-546.0
-5435.0,2917.0,-1827.0,-11439.0,-849.0,-13128.0,-1543.0,316.0,-912.0
-3121.0,1932.0,-3700.0,-8430.0,-6312.0,-18980.0,-1243.0,-231.0,-1498.0
-999.0,1123.0,-4960.0,-7019.0,-7360.0,-21420.0,-1101.0,-336.0,-1742.0
1830.0,-180.0,-5850.0,-5260.0,-6060.0,-23590.0,-926.0,-206.0,-1959.0
4690.0,-1660.0,-6470.0,-2810.0,-3950.0,-25710.0,-681.0,5.0,-2171.0
7550.0,-2980.0,-6840.0,-430.0,-570.0,-27500.0,-443.0,343.0,-2350.0
10200.0,-3950.0,-6990.0,1550.0,3800.0,-29163.0,-245.0,780.0,-2516.0
12530.0,-4440.0,-6964.0,2770.0,8632.0,-30326.0,-123.0,1263.0,-2632.0
14555.0,-4304.0,-6690.0,2907.0,12499.0,-30894.0,-110.0,1649.0,-2689.0
15961.0,-3831.0,-6284.0,2015.0,15796.0,-31510.0,-199.0,1979.0,-2751.0
16925.0,-3253.0,-5827.0,523.0,18176.0,-31880.0,-348.0,2217.0,-2788.0
17318.0,-2502.0,-4794.0,16.0,23660.0,-19464.0,-399.0,2766.0,-1546.0
12262.0,-1390.0,-2732.0,25952.0,32728.0,32760.0,2195.0,3672.0,3676.0
-2040.0,1662.0,-160.0,-908.0,31714.0,25952.0,-490.0,3571.0,2995.0
-2328.0,2018.0,-44.0,-392.0,23722.0,-964.0,-439.0,2772.0,304.0
-2860.0,2652.0,-533.0,-4334.0,6706.0,1581.0,-833.0,1070.0,558.0
-2158.0,41.0,-2430.0,-7306.0,3661.0,2410.0,-1130.0,766.0,641.0
-1257.0,1.0,-3353.0,3014.0,75.0,-3182.0,-99.0,407.0,82.0
-162.0,1364.0,-2986.0,3938.0,-2258.0,-3426.0,-7.0,175.0,58.0
1096.0,1608.0,-2224.0,1543.0,-2435.0,-4341.0,-246.0,157.0,-34.0
3395.0,917.0,-964.0,2107.0,-5509.0,-14228.0,-190.0,-150.0,-1022.0
8304.0,3176.0,1818.0,-968.0,-2758.0,-9502.0,-496.0,125.0,-550.0
8996.0,3460.0,2646.0,-3714.0,-3136.0,-2250.0,-771.0,87.0,175.0
9544.0,3098.0,2752.0,-5514.0,-2728.0,3290.0,-951.0,128.0,729.0
10142.0,2645.0,2155.0,-5692.0,-1920.0,3495.0,-969.0,208.0,749.0
10375.0,2370.0,1355.0,-5775.0,-780.0,2345.0,-977.0,322.0,634.0
10210.0,2245.0,650.0,-6170.0,185.0,1525.0,-1017.0,418.0,552.0
9830.0,2365.0,10.0,-6980.0,925.0,1510.0,-1098.0,492.0,551.0
9235.0,2560.0,-734.0,-7465.0,1275.0,1934.0,-1146.0,527.0,593.0
8540.0,2758.0,-1394.0,-7550.0,1314.0,2062.0,-1155.0,531.0,606.0
7834.0,2902.0,-2016.0,-7666.0,1508.0,1766.0,-1166.0,550.0,576.0
6594.0,2628.0,-3197.0,-7852.0,1856.0,1000.0,-1185.0,585.0,500.0
6050.0,2018.0,-3637.0,-7450.0,1880.0,900.0,-1145.0,588.0,490.0
5549.0,1225.0,-4005.0,-6810.0,1971.0,632.0,-1081.0,597.0,463.0
5147.0,284.0,-4306.0,-6161.0,2094.0,362.0,-1016.0,609.0,436.0
4764.0,-682.0,-4530.0,-5400.0,2235.0,269.0,-940.0,623.0,426.0
4391.0,-1551.0,-4646.0,-4551.0,2344.0,268.0,-855.0,634.0,426.0
4016.0,-2320.0,-4636.0,-3639.0,2536.0,230.0,-763.0,653.0,423.0
3742.0,-2810.0,-4526.0,-2600.0,2892.0,220.0,-660.0,689.0,422.0
3482.0,-3084.0,-4316.0,-1346.0,3394.0,444.0,-534.0,739.0,444.0
3078.0,-2994.0,-3942.0,1616.0,4244.0,1913.0,-239.0,824.0,591.0
1493.0,-2191.0,-2007.0,201.0,4038.0,1467.0,-380.0,803.0,546.0
997.0,-3631.0,-865.0,-288.0,4075.0,-284.0,-428.0,807.0,372.0
491.0,-4411.0,294.0,-546.0,4422.0,-990.0,-454.0,842.0,301.0
-19.0,-4400.0,1630.0,-561.0,4880.0,-1180.0,-456.0,888.0,282.0
-590.0,-4260.0,2890.0,-250.0,5110.0,-1500.0,-425.0,911.0,250.0
-1050.0,-3940.0,3960.0,-160.0,5410.0,-1330.0,-416.0,941.0,267.0
-1420.0,-3370.0,4903.0,-660.0,5550.0,-1364.0,-466.0,955.0,264.0
-1670.0,-2514.0,5630.0,-1570.0,5951.0,-1631.0,-557.0,995.0,237.0
-1945.0,-1654.0,6325.0,-2603.0,6375.0,-2154.0,-660.0,1037.0,185.0
-2318.0,-803.0,6960.0,-3647.0,6886.0,-2787.0,-764.0,1088.0,122.0
-3681.0,600.0,7756.0,-6031.0,6896.0,-3878.0,-1003.0,1089.0,13.0
-4572.0,1020.0,7840.0,-7222.0,6512.0,-4308.0,-1122.0,1051.0,-30.0
-5368.0,1300.0,7704.0,-8252.0,5870.0,-4746.0,-1225.0,987.0,-74.0
-6096.0,1490.0,7400.0,-9498.0,5154.0,-5392.0,-1349.0,915.0,-139.0
