start_mvt,end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
2467,2604,jab_cross_waterbag_hard_20_T7R_1531551996366.txt,6130,34.52554745,-2492,1813.350259,8668,212.3211679,-4648,2053.119513,3976,238.4817518,-7316,2088.559288,251,-361.2262774,-2349,332.2879021,3673,256.3868613,-1786,631.6093852,2034,512.9270073,-298,271.3182588,6510,389.2043796,-19490,3324.689495,32730,-1438.40146,-21869,6317.563349,16342,1131.562044,-6980,2714.461096
2601,2738,jab_cross_waterbag_hard_20_T7R_1531551996366.txt,6785,-164.0510949,-2366,1602.803465,12334,-106.2846715,-6750,2777.638984,3674,-131.3211679,-7990,2108.656894,184,-356.919708,-1818,330.4494724,3673,221.3430657,-1811,621.6241942,1365,485.8759124,-1455,294.772356,5846,431.6350365,-14184,3307.143736,32730,-1788.693431,-22118,6217.764604,9658,861.2992701,-18550,2949.694177
2732,2869,jab_cross_waterbag_hard_20_T7R_1531551996366.txt,6754,-115.6715328,-3758,1772.532117,12206,100.9124088,-7570,2810.889004,4635,310.350365,-10505,2141.48086,244,-360.7153285,-3000,395.9254414,3673,235.5620438,-1993,654.7470309,1626,515.2408759,-198,249.5733278,6440,394.5693431,-26005,3961.400964,32730,-1646.605839,-23936,6548.899808,12265,1155.138686,-5982,2497.321551
2876,3013,jab_cross_waterbag_hard_20_T7R_1531551996366.txt,7280,38.20437956,-3238,1848.008623,9822,194.1678832,-6613,2474.725188,5096,109.7810219,-10108,2312.828052,106,-397.2773723,-2791,393.7061036,3673,255.2408759,-1770,623.2851123,1788,489.5912409,-1240,288.5602841,5062,28.75182482,-23914,3939.17809,32730,-1449.372263,-21700,6233.994962,13880,898.2627737,-16408,2887.333602
354,397,jab_cross_waterbag_light_20_T7R_1531551877937.txt,3796,541.3488372,-2478,1751.225515,6360,319.9302326,-5460,2976.402394,644,-621.5116279,-4194,1038.390384,678,-290.4186047,-917,251.1007417,2580,392.2790698,-249,667.2575831,1946,540.2325581,-141,300.7133453,10784,1097.976744,-5172,2512.71345,21809,-78.62790698,-6490,6675.534564,15468,1405.186047,-5414,3008.905103
442,485,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5663,261.3255814,-2564,2125.280404,4528,-108.4418605,-5891,2703.365339,2022,-92.79069767,-5430,1610.737964,808,-342.8372093,-1068,283.5893183,3673,368.7209302,-186,763.0642276,2111,502.2790698,-75,358.8126136,12080,571.3953488,-6682,2838.090565,32730,-313.8139535,-5862,7632.751564,17110,1023.883721,-4759,3589.546544
443,486,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5663,268.8604651,-2564,2117.69118,4528,-134.5348837,-5891,2708.040474,2022,-93.62790698,-5430,1610.862901,808,-341.1627907,-1068,284.4524339,3673,369.6511628,-186,762.5933162,2111,501.744186,-75,358.7966059,12080,588,-6682,2846.663017,32730,-304.5581395,-5862,7628.064871,17110,1018.627907,-4759,3589.388023
486,529,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5530,295.7906977,-1745,1996.716776,4264,-67.76744186,-5290,2370.951535,2906,158.1860465,-5324,1827.095447,377,-339.372093,-933,255.8263011,2784,348.1860465,-179,673.3162158,1940,512.5813953,41,292.4814388,7776,607.7906977,-5338,2561.298597,23844,-519.3255814,-5792,6735.738326,15400,1127.744186,-3593,2926.07605
487,530,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5530,292.4418605,-1780,2000.151665,4264,-50.37209302,-5290,2366.945017,2906,162.9302326,-5324,1826.142009,377,-340.4186047,-933,255.2082467,2784,347.2790698,-179,673.8238545,1940,512.7906977,41,292.5047462,7776,597.3023256,-5338,2555.086445,23844,-528.4883721,-5792,6740.86865,15400,1129.790698,-3593,2926.30463
529,572,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5266,55.46511628,-1945,1894.367043,3630,-173.7674419,-5525,2226.716736,2346,105.9302326,-4844,1518.752251,1021,-348.3488372,-955,294.4904303,3246,329.5348837,-152,638.4504809,2022,509.627907,125,317.1687266,14218,516.5348837,-5550,2948.226265,28467,-706.3023256,-5526,6387.505279,16220,1097.255814,-2753,3172.63023
572,615,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4816,132.0930233,-1935,1793.807772,4700,-177.8837209,-6621,2730.527676,2544,200.8139535,-4648,1554.084377,675,-312.9534884,-845,245.091135,3117,362.8604651,-174,688.7658937,1906,516.0697674,54,284.222699,10752,871.2093023,-4456,2453.584419,27174,-371.9767442,-5742,6890.629153,15062,1162.232558,-3469,2844.119144
612,655,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5360,181.5348837,-1935,2105.305829,3754,-297.1395349,-6426,2589.038014,2250,54.37209302,-4820,1531.031445,488,-329.9069767,-889,247.2702218,2741,358,-295,718.352215,1869,494.6046512,36,279.0038521,8884,701.6046512,-4895,2475.338631,23410,-420.7674419,-6950,7186.683773,14698,947.7674419,-3645,2792.333738
613,656,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5360,183.9534884,-1935,2102.939529,3754,-323.9302326,-6426,2593.012684,2250,52.62790698,-4820,1530.933469,488,-327.627907,-889,248.5950066,2741,358.1395349,-295,718.279014,1869,494.5813953,36,279.0004465,8884,724.4883721,-4895,2488.638358,23410,-419.255814,-6950,7185.890723,14698,947.5581395,-3645,2792.302824
655,698,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5031,136.0697674,-2314,2016.40142,6100,-195.3488372,-6052,2733.569887,2630,153.6744186,-4813,1668.577762,646,-307.1395349,-791,252.2763584,2409,346.7906977,-190,650.6820802,2190,505.0930233,-205,320.5125221,10463,929.6976744,-3911,2525.028218,20090,-533.0232558,-5906,6508.792041,17900,1052.906977,-6050,3205.686746
656,699,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5031,130.4418605,-2314,2022.194592,6100,-190.4186047,-6052,2731.790885,2630,160.4186047,-4813,1668.941684,646,-308.0930233,-791,251.7025658,2409,345.8372093,-190,651.2426558,2190,504.8139535,-205,320.4919772,10463,920.0697674,-3911,2519.235725,20090,-542.744186,-5906,6514.509948,17900,1050.162791,-6050,3205.480374
697,740,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5030,140.9767442,-2156,2148.726749,4865,-79.79069767,-6357,2725.835945,2136,110.6046512,-3790,1255.667573,531,-329.8372093,-764,229.6948214,2597,326.0465116,-266,637.8153171,1788,494.0930233,94,279.6077877,9310,701.6046512,-3640,2299.343821,21970,-740.5813953,-6660,6380.228938,13880,942.0930233,-3069,2797.671317
780,823,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5421,170.5581395,-2018,2095.887189,3898,-188.9534884,-6078,2449.401248,1971,152.0465116,-4463,1365.806843,420,-333.8372093,-833,239.5464892,2622,362.3023256,-216,640.5251021,1967,486.0232558,112,288.8100783,8207,662.4883721,-4332,2398.246784,22229,-378.0232558,-6169,6408.982827,15672,860.9534884,-2880,2889.862519
822,865,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4758,107.3255814,-2210,1991.784887,4139,-84.86046512,-5862,2548.219982,1970,133.7906977,-3935,1296.108453,851,-309.2790698,-733,247.5828217,2769,355.3953488,-220,624.9034264,1636,508.2093023,179,241.8290973,12518,907.5348837,-3338,2478.646139,23698,-446.6511628,-6206,6251.862941,12368,1084.44186,-2210,2420.029096
864,907,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4994,117.1860465,-2334,2033.931394,4512,-274.6511628,-5791,2503.547415,2056,138.744186,-3986,1324.037981,459,-333.4651163,-771,204.2022047,2843,354.8139535,-209,639.2472231,1950,512.8604651,134,281.0053026,8595,666.1162791,-3710,2045.044757,24437,-452.6744186,-6090,6395.073977,15509,1131.27907,-2661,2812.515899
1036,1079,jab_cross_waterbag_light_20_T7R_1531551877937.txt,5150,260.1627907,-2022,2116.751722,5196,-115.3953488,-5214,2539.358985,1704,-120.7674419,-4296,1347.791047,461,-333.1627907,-819,211.3597622,2940,365.9534884,-154,665.3998781,1825,500.0930233,121,312.6269505,8610,669.9767442,-4191,2115.870973,25404,-341.8837209,-5543,6656.866985,14250,1001.325581,-2792,3127.675972
1079,1122,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4452,152.4883721,-2030,1782.200638,5595,-100.2790698,-6144,2621.520736,2255,177.5116279,-3814,1290.617338,1056,-314.0930233,-870,299.0072315,2301,297.372093,-133,503.7065956,2381,500.2093023,66,337.3732254,14561,859.3255814,-4700,2991.973148,19013,-1027.860465,-5335,5039.959238,19815,1003.953488,-3349,3375.607642
1122,1165,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4990,190.2093023,-2005,1917.940619,4004,-270.1395349,-5928,2618.393551,2273,133.2093023,-3946,1404.667332,216,-312.4651163,-773,207.9804648,2480,376.2325581,-119,633.2660555,1835,507.4418605,45,285.9282546,6162,876.3255814,-3731,2082.6586,20806,-238.4418605,-5190,6335.535883,14350,1076.046512,-3550,2860.93229
1123,1166,jab_cross_waterbag_light_20_T7R_1531551877937.txt,4990,179.7209302,-2056,1929.19173,4004,-265.3953488,-5928,2616.819599,2273,130.5581395,-3946,1404.131748,216,-311.7209302,-773,208.4747702,2480,377.2325581,-119,632.7934229,1835,507.5581395,45,285.9374143,6162,883.8139535,-3731,2087.625711,20806,-228.4651163,-5190,6330.818304,14350,1077.116279,-3550,2861.017436
1166,1209,jab_cross_waterbag_light_20_T7R_1531551877937.txt,6288,912.1627907,-2104,2138.14323,4487,126.8604651,-3352,2144.37011,3090,-38.13953488,-4949,1882.128969,698,-380.7674419,-912,237.7908081,3161,368.7209302,-349,705.1789143,1938,453.8372093,157,278.8658092,10981,193.5348837,-5122,2379.607604,27619,-313.6511628,-7499,7055.394903,15387,538.8372093,-2436,2791.494846
284,329,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,5936,461.2444444,-2865,2344.974938,5974,172.7333333,-6763,2779.987356,2075,-501.2666667,-4964,1478.347102,119,-366.6,-941,248.7190273,3673,345.7333333,-933,886.8449542,1741,512.6222222,-278,353.801902,5192,334.8,-5419,2490.200901,32730,-544.2888889,-13338,8870.535532,13418,1127.711111,-6784,3540.890698
328,373,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7216,399.6444444,-4539,2589.413238,6986,-298.7777778,-9040,3653.179374,3932,84.62222222,-6578,2215.725228,1007,-323.4222222,-1284,375.8724692,3610,277.8,-705,949.4235715,2362,451.5555556,-1183,444.2943617,14070,766.7777778,-8849,3761.445104,32106,-1222.866667,-11054,9497.523272,19620,517.4222222,-15836,4444.746815
373,418,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7543,-25,-3816,2712.15048,6328,23.82222222,-8114,3316.813218,4210,668.5111111,-4854,2266.178788,393,-389.8222222,-1157,265.8268651,3673,358.1333333,-716,899.5380279,1404,494.1111111,-264,314.6723565,7938,102.5111111,-7576,2661.755492,32730,-419.4888889,-11160,8997.403443,10047,942.4444444,-6646,3149.656284
422,467,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7515,559.2222222,-3679,2717.04961,6208,-184,-6707,3199.635952,2825,-119.0444444,-6120,2029.564395,-74,-380.6888889,-1126,245.8730107,3488,309.8,-680,857.9210496,1171,466.2222222,-156,246.4384386,3260,194.6666667,-7265,2461.921339,30882,-903.0666667,-10806,8581.450557,7712,663.6,-5565,2467.186679
471,516,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,6902,537.6222222,-4176,2376.766112,5634,-31.11111111,-9984,3637.15872,3355,171.2888889,-5560,2052.15042,250,-369.8444444,-1184,288.2725159,3640,377.2888889,-587,926.4514564,2383,470.0666667,-313,379.6408231,6502,302.7555556,-7844,2884.872458,32406,-228.0444444,-9870,9267.44884,19838,702.9777778,-7135,3799.110108
518,563,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8460,223.4222222,-4460,2375.670427,6956,-171.5777778,-10215,4038.949394,3908,167.8,-5990,2185.950632,855,-377.9555556,-1531,370.877887,3632,291.6222222,-550,851.9630884,2842,512.3333333,-401,416.5441699,12552,222.1777778,-11316,3711.71451,32325,-1084.711111,-9500,8522.602874,24420,1124.644444,-8012,4166.367462
603,648,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8804,447.4,-4698,2759.568193,6708,-488.7777778,-9572,3842.666184,3890,151.0888889,-7139,2603.94249,770,-339.1111111,-1276,336.4795835,3671,366.3333333,-608,972.3875957,2539,461.8444444,-1963,530.6143933,11702,610.4444444,-8761,3366.408915,32712,-338.1555556,-10080,9726.429175,21397,620.6444444,-23630,5307.935008
604,649,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8804,421.5111111,-4698,2787.15857,6708,-504.2888889,-9572,3842.482333,3890,136.8,-7139,2606.093538,770,-338.9555556,-1276,336.5261678,3671,364.5111111,-608,972.9612863,2539,460.0444444,-1963,530.303599,11702,612.1777778,-8761,3366.928984,32712,-356.3333333,-10080,9732.163071,21397,602.5111111,-23630,5304.802064
694,739,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7848,296.5777778,-3977,2584.836055,7493,-211.9111111,-6704,3304.704455,4390,182.4,-5246,2344.203881,-78,-317.9333333,-939,211.2476358,3667,333.7333333,-597,887.1706406,1443,493.3777778,-21,233.1208513,3225,821.4444444,-5398,2115.324997,32679,-663.7555556,-9970,8874.958477,10432,936,-4216,2333.495096
786,831,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7380,251.4,-4576,2831.324195,5846,-255.0444444,-8431,3484.774944,3782,250.0222222,-5554,2110.00887,316,-335.4666667,-1063,274.7496877,3659,315.7333333,-651,904.7534421,1528,440.0666667,-1239,358.9414614,7165,646.9333333,-6630,2749.877844,32598,-843.5777778,-10512,9050.305433,11286,402.8444444,-16395,3592.020386
787,832,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,7380,262.2888889,-4576,2820.19538,5846,-261.8444444,-8431,3485.606162,3782,244.0222222,-5554,2111.398605,316,-334.4666667,-1063,275.450342,3659,316.2888889,-651,904.6017613,1528,440.7555556,-1239,359.1594452,7165,657.0222222,-6630,2756.956783,32598,-838.1555556,-10512,9048.824245,11286,409.6666667,-16395,3594.176319
831,876,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8412,426.8888889,-4437,2801.69268,7530,-245.2222222,-7885,3848.63608,4189,83.02222222,-6562,2579.071217,-85,-363.0444444,-1204,296.2462087,3673,347.0222222,-785,945.3933642,878,474.3777778,4,215.0842635,3155,371.6444444,-8041,2965.480792,32730,-530.3111111,-11850,9456.447596,4786,744.8666667,-3968,2153.63864
832,877,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8412,417.8222222,-4437,2811.433881,7530,-277.4888889,-7885,3859.703902,4189,74.48888889,-6562,2581.225023,-85,-363,-1204,296.2830342,3673,343.1777778,-785,946.8254444,878,472.7777778,4,214.64695,3155,371.9111111,-8041,2965.701709,32730,-568.6222222,-11850,9470.72546,4786,728.8666667,-3968,2149.279484
924,969,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,6938,512.1777778,-4400,2780.708578,7240,-448.9333333,-8464,3762.669823,4602,130.8666667,-5460,2389.861375,-39,-317.6888889,-1202,260.0339857,3673,325.6666667,-670,922.7110008,918,465.3777778,-251,209.4341173,3618,824.9111111,-8023,2603.048439,32730,-744.8888889,-10702,9228.969558,5186,656.2,-6510,2096.807309
969,1014,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8144,372.2,-6118,2973.088581,6466,-225.6222222,-9722,4074.354485,3960,245.5333333,-5984,2364.458727,721,-317.6,-1132,344.581327,3668,370.0666667,-682,975.2010375,1791,452.7333333,-1029,393.6688964,11217,825.8222222,-7324,3448.216016,32688,-300.3555556,-10829,9754.509755,13914,528.8444444,-14297,3939.272325
970,1015,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8144,370.3777778,-6118,2974.968673,6466,-239.4,-9722,4079.578529,3960,235.2,-5984,2369.249158,721,-316.5111111,-1132,345.2933945,3668,370,-682,975.2220493,1791,454.0222222,-1029,394.089312,11217,836.6444444,-7324,3455.296903,32688,-300.8888889,-10829,9754.678032,13914,541.8666667,-14297,3943.52197
1015,1060,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8628,379.2,-4414,2733.050981,7376,-378.7555556,-11258,4506.401296,4248,-60.08888889,-6326,2582.020956,930,-263.3777778,-1213,359.8193542,3673,332.6666667,-648,997.6147918,2176,441.9777778,-2460,541.160096,13304,1368.755556,-8131,3600.325927,32730,-675.6222222,-10485,9977.888928,17767,421.6888889,-28608,5414.043875
1016,1061,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8628,378.1555556,-4414,2734.289337,7376,-342.0222222,-11258,4508.034053,4248,-57.37777778,-6326,2581.483684,930,-263.1777778,-1213,359.9323351,3673,333.4222222,-648,997.4505339,2176,440.2222222,-2460,540.6608704,13304,1370.8,-8131,3601.479252,32730,-668.0222222,-10485,9976.233288,17767,404.1777778,-28608,5409.069603
1058,1103,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,8050,766.6222222,-4794,2740.777198,10520,484.2444444,-5988,4020.107502,4944,645.5111111,-4598,2251.785682,187,-375.4444444,-987,273.0219401,3673,268.2888889,-1049,935.4800572,979,462.5111111,-93,266.661909,5870,245.7111111,-5878,2733.527447,32730,-1318.777778,-14498,9357.038986,5792,626.1555556,-4935,2670.11611
1148,1193,jab_cross_waterbag_mediumpower_20_T7R_1531551924743.txt,32756,911.4888889,-280,4867.065569,69,-413.6,-1290,418.8795878,640,364.1333333,-124,245.9790826,594,-34.26666667,-345,377.4610395,640,545.6888889,446,55.76730152,2000,685.4888889,-24,694.1077537,1942,877.6222222,461,525.2906247,1910,1101.133333,-30,767.718213,852,236.7777778,-480,532.2859317
242,543,biceps_curls_10_T7L_1531913275450.txt,680,96.66445183,-490,283.0688203,3200,-23.39534884,-2339,748.7048015,1118,-58.6179402,-838,435.8128615,-137,-371.5780731,-569,43.0782008,899,606.5747508,481,52.70539403,594,433.9734219,349,37.28877344,2636,286.5714286,-1694,432.3230494,4995,2069.395349,814,527.2752853,1947,341.986711,-512,374.4767369
243,544,biceps_curls_10_T7L_1531913275450.txt,630,95.28903654,-490,281.2247728,3200,-20.19601329,-2339,747.3027754,1118,-61.2192691,-838,436.7794696,-137,-371.5215947,-569,43.03878521,899,606.8471761,481,52.48342501,594,433.9136213,349,37.25970809,2636,287.1461794,-1694,431.9222213,4995,2072.112957,814,525.0793786,1947,341.3887043,-512,374.1909295
1594,1895,biceps_curls_10_T7L_1531913275450.txt,1925,65.88039867,-1470,722.5897492,800,-124.2624585,-1436,426.817136,4431,-69.95681063,-3937,2014.899298,-393,-460.9501661,-621,54.7000991,694,552.4916944,257,117.6895242,584,435.5083056,360,27.59089398,76,-612.7043189,-2210,547.31947,2948,1527.368771,-1436,1179.245355,1847,358.2425249,-404,276.8380712
1595,1896,biceps_curls_10_T7L_1531913275450.txt,1925,67.4717608,-1470,723.2254582,800,-124.2358804,-1436,426.8376438,4431,-67.84053156,-3937,2015.154726,-393,-461.1196013,-621,54.64557604,694,552.4850498,257,117.6867761,584,435.6312292,360,27.65309304,76,-614.3820598,-2210,546.7777643,2948,1527.299003,-1436,1179.216436,1847,359.4551495,-404,277.4467555
1596,1897,biceps_curls_10_T7L_1531913275450.txt,1925,69.02990033,-1470,723.8979457,800,-124.269103,-1436,426.8134925,4431,-65.7641196,-3937,2015.417615,-393,-461.2890365,-621,54.57489819,694,552.4750831,257,117.6828657,584,435.717608,360,27.70421127,76,-616.076412,-2210,546.0614838,2948,1527.20598,-1436,1179.180127,1847,360.3156146,-404,277.9585162
1597,1898,biceps_curls_10_T7L_1531913275450.txt,1925,70.56478405,-1470,724.6021943,800,-124.6511628,-1436,426.5691674,4431,-63.7641196,-3937,2015.67723,-393,-461.3953488,-621,54.50969191,694,552.4784053,257,117.684056,584,435.8139535,360,27.78690227,76,-617.1461794,-2210,545.4014105,2948,1527.249169,-1436,1179.195718,1847,361.2990033,-404,278.7992055
2807,3108,biceps_curls_10_T7L_1531913275450.txt,1264,97.00996678,-1965,446.2139658,4596,-421.7342193,-4080,985.0115071,1165,-253.1196013,-2010,569.8913045,-231,-431.8272425,-910,58.52888223,1028,601.9335548,488,64.15462236,1131,421.0431894,272,70.93989095,1698,-320.4584718,-5100,587.081541,6282,2023.179402,885,641.6121838,7314,211.4152824,-1282,710.8330256
2808,3109,biceps_curls_10_T7L_1531913275450.txt,1264,96.65116279,-1965,446.3324111,4596,-422.5714286,-4080,985.0744806,1165,-254.2026578,-2010,570.4998938,-231,-432.0265781,-910,58.58036609,1028,601.8372093,488,64.19135516,1131,420.9667774,272,70.93827523,1698,-322.4784053,-5100,587.6078599,6282,2022.20598,885,641.983788,7314,210.6478405,-1282,710.8130196
2944,3245,biceps_curls_10_T7L_1531913275450.txt,1415,18.28318584,-1965,601.4950258,4596,-232.0752212,-4080,1320.534995,1650,-189.1150442,-2010,803.5679575,-231,-456.7964602,-910,70.63101733,1028,601.039823,488,75.81775346,1131,421.7876106,272,90.53681401,1698,-570.9336283,-5100,708.1885813,6282,2014.362832,885,758.376905,7314,217.920354,-1282,907.2236832
2945,3246,biceps_curls_10_T7L_1531913275450.txt,1415,19.74222222,-1965,602.4352034,4596,-231.0622222,-4080,1323.391327,1650,-188.9777778,-2010,805.356983,-231,-457.2444444,-910,70.46597316,1028,600.8266667,488,75.91890175,1131,421.9022222,272,90.72224706,1698,-575.4266667,-5100,706.5319003,6282,2012.248889,885,759.4001923,7314,219.0888889,-1282,909.0760081
2223,2356,biceps_curls_10_T7L_1531913463782.txt,2344,-152.8270677,-2736,1535.600596,2071,25.35338346,-1644,783.2853034,4304,499.9323308,-3320,2703.659756,-347,-466.3383459,-600,60.01223199,734,453.0451128,222,168.0233058,550,435.1654135,336,43.30357611,532,-665.4210526,-2000,602.3307157,3346,530.924812,-1786,1682.96802,1505,353.7293233,-640,435.1885542
2224,2357,biceps_curls_10_T7L_1531913463782.txt,2344,-132.6466165,-2736,1520.413701,2071,26.39097744,-1644,782.2530672,4304,519.4661654,-3320,2688.689848,-347,-465.481203,-600,59.76578041,734,452.9699248,222,167.9637831,550,435.3157895,336,43.34470161,532,-656.8571429,-2000,599.8132935,3346,530.1729323,-1786,1682.371273,1505,355.2706767,-640,435.6130151
2225,2358,biceps_curls_10_T7L_1531913463782.txt,2344,-112.3308271,-2736,1504.300173,2071,26.51879699,-1644,782.1389728,4304,538.6165414,-3320,2673.558325,-347,-464.6466165,-600,59.43511811,734,452.9774436,222,167.9693544,550,435.4586466,336,43.38490718,532,-648.5112782,-2000,596.5192549,3346,530.2631579,-1786,1682.438048,1505,356.6917293,-640,436.0188205
3410,3543,biceps_curls_10_T7L_1531913463782.txt,668,72.20300752,-660,398.0942434,928,-403.8120301,-3655,906.0169671,845,-199.7669173,-770,421.5285297,-125,-393.2030075,-494,68.17265952,979,605.1052632,443,111.6018534,541,399.9473684,127,40.57117125,2752,68.57142857,-946,683.9799227,5795,2054.902256,432,1116.111553,1416,0.233082707,-2737,408.4109986
3411,3544,biceps_curls_10_T7L_1531913463782.txt,668,76.22556391,-660,401.0791998,928,-411.2706767,-3655,907.4132075,845,-203.2105263,-770,415.7059722,-125,-393.4736842,-494,68.4228806,979,605.8496241,443,111.507881,541,399.5263158,127,40.47419285,2752,65.90977444,-946,686.4544,5795,2062.345865,432,1115.199819,1416,-4.082706767,-2737,407.4203965
3417,3550,biceps_curls_10_T7L_1531913463782.txt,906,99.42857143,-660,426.3160424,928,-436.406015,-3655,913.2349845,750,-244.9548872,-770,353.5675938,-125,-395.7368421,-494,70.19732952,979,608.6842105,443,110.5888076,541,397.5864662,127,39.33387156,2752,43.22556391,-946,704.2696692,5795,2090.654135,432,1106.037557,1416,-23.67669173,-2737,395.9451398
3419,3552,biceps_curls_10_T7L_1531913463782.txt,960,108.1503759,-660,437.7282694,928,-455.5037594,-3655,927.4562117,624,-260.518797,-770,332.7445012,-125,-396.9097744,-494,71.14458801,979,609.5413534,443,110.1856224,541,397.5789474,127,39.32271503,2752,31.53383459,-946,713.713969,5795,2099.18797,432,1102.004105,1416,-23.76691729,-2737,395.8227314
3420,3553,biceps_curls_10_T7L_1531913463782.txt,970,112.3609023,-660,443.3114942,928,-467.3684211,-3655,938.215452,526,-267.3759398,-770,323.6513182,-125,-397.5112782,-494,71.5759415,979,609.924812,443,109.9882655,541,397.4887218,127,39.24526927,2752,25.51879699,-946,718.0192093,5795,2103.007519,432,1100.028867,1416,-24.67669173,-2737,395.0305617
3421,3554,biceps_curls_10_T7L_1531913463782.txt,980,116.2105263,-660,448.6145179,928,-480.3007519,-3655,951.320199,496,-273.3383459,-770,316.1421067,-125,-398.0977444,-494,71.9891474,979,610.3759398,443,109.7145471,541,397.4360902,127,39.19383714,2752,19.68421053,-946,722.13882,5795,2107.518797,432,1097.301329,1416,-25.20300752,-2737,394.5121222
3425,3558,biceps_curls_10_T7L_1531913463782.txt,980,127.3007519,-660,463.9260976,928,-536.5488722,-3655,1012.701401,458,-292.8646617,-770,290.1181782,-125,-400.4285714,-494,73.34675694,979,612.0526316,443,108.6448423,541,397.7969925,127,39.55122482,2752,-3.729323308,-946,735.8750113,5795,2124.225564,432,1086.67272,1416,-21.65413534,-2737,398.0456812
2387,2520,biceps_curls_10_T7L_1531913706454.txt,2278,8.082706767,-2400,1326.572429,624,-251.2481203,-1320,395.4925852,4027,396.9774436,-3820,2640.647755,-404,-474.8947368,-603,46.67168747,711,481.4962406,248,158.7054936,499,431.2781955,344,31.0445314,-40,-752.7443609,-2036,466.5960984,3119,815.6165414,-1520,1590.494552,996,315.2481203,-568,312.2899878
